Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR950158_1	(0.0, 0.007216611961143291)	(1.0, 0.006333413001025792)	(2.0, 0.005663260507623659)	(3.0, 0.006729841236559448)	(4.0, 0.008570400901537137)	(5.0, 0.010165552611184467)	(6.0, 0.011164713572172356)	(7.0, 0.013038983121123997)	(8.0, 0.01378329735926882)	(9.0, 0.013458334077759938)	(10.0, 0.014109609036136658)	(11.0, 0.014639528412207158)	(12.0, 0.0166742570088748)	(13.0, 0.017800167133604744)	(14.0, 0.017735444156374756)	(15.0, 0.018903154537232396)	(16.0, 0.02128576913651121)	(17.0, 0.026323374197578346)	(18.0, 0.033894614138127596)	(19.0, 0.04632142576628465)	(20.0, 0.06675096384985753)	(21.0, 0.0969658070533887)	(22.0, 0.14337487851800562)	(23.0, 0.20729016692797442)	(24.0, 0.2973845512321131)	(25.0, 0.42050248627249254)	(26.0, 0.5502167714088945)	(27.0, 0.6953486090796224)	(28.0, 0.8702152612060924)	(29.0, 1.0610995018016247)	(30.0, 1.2659706474556285)	(31.0, 1.4775055629736027)	(32.0, 1.7308744445032493)	(33.0, 2.056178870037947)	(34.0, 2.4543478839800184)	(35.0, 2.789705945311107)	(36.0, 3.3961170933045763)	(37.0, 3.8130422866897535)	(38.0, 3.8482745090239674)	(39.0, 3.907226354117612)	(40.0, 4.096599043515752)	(41.0, 4.202766300498671)	(42.0, 4.221355278917265)	(43.0, 4.615131220779851)	(44.0, 4.619025386576522)	(45.0, 4.204635176466186)	(46.0, 3.968242592505821)	(47.0, 3.8390433943965405)	(48.0, 3.6188059352318516)	(49.0, 3.3490419145326342)	(50.0, 3.1044416480222914)	(51.0, 2.7995627153850897)	(52.0, 2.5179247251548884)	(53.0, 2.3200679321581843)	(54.0, 2.155964171786917)	(55.0, 1.9508584053404547)	(56.0, 1.706127344480293)	(57.0, 1.512020438976851)	(58.0, 1.3889308202390098)	(59.0, 1.2985734988398743)	(60.0, 1.157887320667631)	(61.0, 0.9979595407230568)	(62.0, 0.8752933181279284)	(63.0, 0.7658009181898197)	(64.0, 0.6479241959097102)	(65.0, 0.5121987642630733)	(66.0, 0.4223039424720604)	(67.0, 0.39234933957280815)	(68.0, 0.33468521204696866)	(69.0, 0.2290532680215568)	(70.0, 0.1370940529359792)	(71.0, 0.09692400679726101)	(72.0, 0.07486965230614373)	(73.0, 0.06042698961634444)	(74.0, 0.04810670122154507)	(75.0, 0.03734785465241907)	(76.0, 0.032089112752482815)	(77.0, 0.030711052695627725)	(78.0, 0.027535581625281608)	(79.0, 0.021742875163197974)	(80.0, 0.018295028230342333)	(81.0, 0.016778083451514568)	(82.0, 0.015103376415688714)	(83.0, 0.01359856719509157)	(84.0, 0.012875827282690076)	(85.0, 0.010792556453099945)	(86.0, 0.008492193970717571)	(87.0, 0.008528600645409438)	(88.0, 0.008817157252226454)	(89.0, 0.00731234803162931)	(90.0, 0.005339645621473736)	(91.0, 0.004359362195511259)	(92.0, 0.003164683907474459)	(93.0, 0.001615377640031701)	(94.0, 0.000672849284120049)	(95.0, 0.0003087825372013852)	(96.0, 0.0001550654662801716)	(97.0, 8.629730297331289e-05)	(98.0, 4.584544220457248e-05)	(99.0, 2.022593038437021e-05)	(100.0, 1.2135558230622126e-05)
ERR950159_1	(0.0, 0.007735408892524354)	(1.0, 0.00725486177797067)	(2.0, 0.006669340779169822)	(3.0, 0.007322511614485509)	(4.0, 0.008411907257672746)	(5.0, 0.010646684615645705)	(6.0, 0.012510554249278683)	(7.0, 0.01239858210608171)	(8.0, 0.012463899189613277)	(9.0, 0.013219711156192858)	(10.0, 0.013415662406787566)	(11.0, 0.013254702450941912)	(12.0, 0.014169141620383876)	(13.0, 0.014558711368590018)	(14.0, 0.014803650431833399)	(15.0, 0.016093662831581885)	(16.0, 0.01861303605351382)	(17.0, 0.02315024060597458)	(18.0, 0.030078516966287404)	(19.0, 0.0393115532740713)	(20.0, 0.05326141611402776)	(21.0, 0.07383163192050538)	(22.0, 0.1040104572650734)	(23.0, 0.14808782488396596)	(24.0, 0.2062526877688279)	(25.0, 0.2783067619160813)	(26.0, 0.3695873861514486)	(27.0, 0.481890780272048)	(28.0, 0.609457377162185)	(29.0, 0.7511231330832078)	(30.0, 0.9018796273800349)	(31.0, 1.0657228659130087)	(32.0, 1.2937588010396148)	(33.0, 1.6483395872496853)	(34.0, 2.1175378585397597)	(35.0, 2.5009071493163693)	(36.0, 2.9348621885351958)	(37.0, 3.967863528351871)	(38.0, 4.351948974294345)	(39.0, 4.272985285810646)	(40.0, 4.431738457334123)	(41.0, 4.22319967164169)	(42.0, 4.424747196643262)	(43.0, 5.135600014976275)	(44.0, 5.161992782228995)	(45.0, 4.533570123312821)	(46.0, 4.218074613337445)	(47.0, 4.074834249152715)	(48.0, 3.928894889766341)	(49.0, 3.6637798459706534)	(50.0, 3.257593898264677)	(51.0, 2.834371855521877)	(52.0, 2.4826743519991283)	(53.0, 2.2027393285007246)	(54.0, 2.002157563234227)	(55.0, 1.8790558555540693)	(56.0, 1.6680513499583196)	(57.0, 1.461042850222912)	(58.0, 1.405793928567138)	(59.0, 1.3489564021297569)	(60.0, 1.1787027583987564)	(61.0, 0.9815268124878331)	(62.0, 0.8205271998414662)	(63.0, 0.6764003895230931)	(64.0, 0.552526540605473)	(65.0, 0.44782558845735165)	(66.0, 0.38255749273843154)	(67.0, 0.3353775636517895)	(68.0, 0.29770593572495724)	(69.0, 0.25117217921468105)	(70.0, 0.18315843323445183)	(71.0, 0.1561218261583489)	(72.0, 0.1408166338351124)	(73.0, 0.12943979753570306)	(74.0, 0.12585902170638316)	(75.0, 0.10195530188681226)	(76.0, 0.07743806803264128)	(77.0, 0.06877189069979207)	(78.0, 0.05975580041945232)	(79.0, 0.04568230167138252)	(80.0, 0.03571444817386848)	(81.0, 0.030071518707337597)	(82.0, 0.024981451697841772)	(83.0, 0.02099244409644954)	(84.0, 0.018843978598857582)	(85.0, 0.016466903308905132)	(86.0, 0.013924202557140492)	(87.0, 0.012902456750468095)	(88.0, 0.01180606284833105)	(89.0, 0.009501302900859982)	(90.0, 0.0072968513316695365)	(91.0, 0.006219119453398652)	(92.0, 0.004826465922386276)	(93.0, 0.002920606735054431)	(94.0, 0.0017425664785029231)	(95.0, 0.0010170803007058561)	(96.0, 0.0004945436324533062)	(97.0, 0.0002496045692099234)	(98.0, 0.00010030837828062341)	(99.0, 3.032578878251406e-05)	(100.0, 9.331011933081248e-06)
ERR950160_1	(0.0, 0.004146045187902223)	(1.0, 0.00400492393150649)	(2.0, 0.004316363945621211)	(3.0, 0.005257172321592764)	(4.0, 0.006136341528104111)	(5.0, 0.007278288246524756)	(6.0, 0.007636768679438055)	(7.0, 0.00800984786301298)	(8.0, 0.007974162028062335)	(9.0, 0.007492403256228626)	(10.0, 0.008157457453036103)	(11.0, 0.008674902059820458)	(12.0, 0.009841180029343814)	(13.0, 0.01067493090046343)	(14.0, 0.010997725498426085)	(15.0, 0.0124186705628245)	(16.0, 0.015208654022602207)	(17.0, 0.019630453389668505)	(18.0, 0.02631992535950762)	(19.0, 0.03788051380010979)	(20.0, 0.057496368439116666)	(21.0, 0.086627364342691)	(22.0, 0.13123952428121796)	(23.0, 0.1931025412515681)	(24.0, 0.2816601848484076)	(25.0, 0.39712008174781305)	(26.0, 0.5154267350262358)	(27.0, 0.6530815991815356)	(28.0, 0.8222973401838674)	(29.0, 1.005054233466562)	(30.0, 1.198317360975408)	(31.0, 1.3938076090018559)	(32.0, 1.631410386436878)	(33.0, 1.937395334054371)	(34.0, 2.3526065120387543)	(35.0, 2.760631860530803)	(36.0, 3.836728480967065)	(37.0, 4.397880125148926)	(38.0, 4.095736271038848)	(39.0, 3.9689818073775633)	(40.0, 4.333352025141124)	(41.0, 4.5861991424337)	(42.0, 4.385278159161127)	(43.0, 4.724324410776986)	(44.0, 5.035321596121638)	(45.0, 4.690276880067257)	(46.0, 4.118760122915641)	(47.0, 3.7406622132799288)	(48.0, 3.3502624230866846)	(49.0, 3.2150066202901124)	(50.0, 3.0577067039944823)	(51.0, 2.657465733771895)	(52.0, 2.350194474012772)	(53.0, 2.1176542188905207)	(54.0, 1.9656942011702327)	(55.0, 1.7764749275946574)	(56.0, 1.5219278668917058)	(57.0, 1.3589376820048549)	(58.0, 1.2615737475922402)	(59.0, 1.1803333222436898)	(60.0, 1.04028588506329)	(61.0, 0.9046180730813782)	(62.0, 0.8079775878682176)	(63.0, 0.7378727651076753)	(64.0, 0.6620598308384366)	(65.0, 0.5124112819729063)	(66.0, 0.40239347490347427)	(67.0, 0.3699388300992694)	(68.0, 0.32641184395992345)	(69.0, 0.23501231023428706)	(70.0, 0.13590139199249768)	(71.0, 0.09514816847886096)	(72.0, 0.07332141415632092)	(73.0, 0.0580608534646996)	(74.0, 0.044644601606663885)	(75.0, 0.034260023636026156)	(76.0, 0.028819555889459624)	(77.0, 0.027254245401851777)	(78.0, 0.02422419359786064)	(79.0, 0.019288193790823683)	(80.0, 0.015419524865492383)	(81.0, 0.013099945593700452)	(82.0, 0.011438932185088607)	(83.0, 0.009703302939761776)	(84.0, 0.008687878727075238)	(85.0, 0.007567019092943611)	(86.0, 0.006112010277001399)	(87.0, 0.005403159828209039)	(88.0, 0.00478514605020014)	(89.0, 0.0037048385012397014)	(90.0, 0.0026537284536025186)	(91.0, 0.002110330512308604)	(92.0, 0.0016334379906954375)	(93.0, 0.0009132329580551453)	(94.0, 0.0003957883512707912)	(95.0, 0.00018653959178746308)	(96.0, 0.00011841208869986788)	(97.0, 6.16391694602052e-05)	(98.0, 2.270916769586507e-05)	(99.0, 8.110417034237525e-06)	(100.0, 4.866250220542515e-06)
ERR950161_1	(0.0, 0.004897302113002181)	(1.0, 0.004390238608433545)	(2.0, 0.003921980984316591)	(3.0, 0.004595909774827456)	(4.0, 0.005581579138300161)	(5.0, 0.006653914968114955)	(6.0, 0.007411923166271129)	(7.0, 0.008295403711221073)	(8.0, 0.009202167784442026)	(9.0, 0.00950485365196514)	(10.0, 0.009898086573875512)	(11.0, 0.010240871851198697)	(12.0, 0.011267934153819862)	(13.0, 0.012266538810776462)	(14.0, 0.013151312885074793)	(15.0, 0.01432195694536718)	(16.0, 0.01634891743429333)	(17.0, 0.021085821908095232)	(18.0, 0.027907895691500803)	(19.0, 0.03846438870370651)	(20.0, 0.055616587863349644)	(21.0, 0.0817885671693119)	(22.0, 0.1213485752311042)	(23.0, 0.17694576015422803)	(24.0, 0.25138449356599146)	(25.0, 0.35009759872963003)	(26.0, 0.46723444240237844)	(27.0, 0.6065630755760949)	(28.0, 0.7704661793105129)	(29.0, 0.9525278480376209)	(30.0, 1.1504249030477116)	(31.0, 1.358728401665595)	(32.0, 1.6088323011766812)	(33.0, 1.9115078204650078)	(34.0, 2.2864968044456946)	(35.0, 2.6197617057647338)	(36.0, 3.3614520311909764)	(37.0, 3.8918702081447827)	(38.0, 3.9087494726119156)	(39.0, 3.857551581002664)	(40.0, 3.9993508552318042)	(41.0, 4.262067959419035)	(42.0, 4.403999173641711)	(43.0, 4.835223052514278)	(44.0, 5.025201120853529)	(45.0, 4.782665661559869)	(46.0, 4.45518283642813)	(47.0, 4.104605338310248)	(48.0, 3.7112353022889484)	(49.0, 3.435929570483192)	(50.0, 3.214655853089008)	(51.0, 2.9506387519066464)	(52.0, 2.67533302010089)	(53.0, 2.3945660073862336)	(54.0, 2.168882648443391)	(55.0, 1.9440568994585299)	(56.0, 1.7050501882272764)	(57.0, 1.5056772162306733)	(58.0, 1.3506334950033743)	(59.0, 1.2048268668529236)	(60.0, 1.0244985274526575)	(61.0, 0.8593846802481471)	(62.0, 0.7324752223483169)	(63.0, 0.6311608296650674)	(64.0, 0.5334812544507919)	(65.0, 0.41525525906669963)	(66.0, 0.3362917599942702)	(67.0, 0.2998207000164317)	(68.0, 0.24978310423268546)	(69.0, 0.17815391656562368)	(70.0, 0.11074292810365972)	(71.0, 0.08085981309716833)	(72.0, 0.06560134090356724)	(73.0, 0.05579768197212416)	(74.0, 0.04623979361687505)	(75.0, 0.03423325420512485)	(76.0, 0.026225014009246227)	(77.0, 0.022802335353407935)	(78.0, 0.02003159548915789)	(79.0, 0.01666583212464873)	(80.0, 0.013994694020224668)	(81.0, 0.012231613518369946)	(82.0, 0.010790621824264181)	(83.0, 0.009678186584649317)	(84.0, 0.009375500717126204)	(85.0, 0.008180279599214418)	(86.0, 0.006417199097359699)	(87.0, 0.006282672045127203)	(88.0, 0.006220582636404514)	(89.0, 0.0051236697489703215)	(90.0, 0.004033224508278077)	(91.0, 0.004083672152865263)	(92.0, 0.0032584004285928403)	(93.0, 0.001345270522324952)	(94.0, 0.0005005958578266889)	(95.0, 0.00023154175336169845)	(96.0, 0.00011900470005182266)	(97.0, 5.950235002591133e-05)	(98.0, 2.1989998922619405e-05)	(99.0, 5.174117393557507e-06)	(100.0, 2.5870586967787535e-06)
ERR950162_1	(0.0, 0.011240575350361378)	(1.0, 0.00999247681054697)	(2.0, 0.00880588620698625)	(3.0, 0.010269262523688564)	(4.0, 0.013275462908087537)	(5.0, 0.01752719900162368)	(6.0, 0.01958643345078359)	(7.0, 0.023653645735558674)	(8.0, 0.02515802734309678)	(9.0, 0.022459366639966245)	(10.0, 0.020091311094199274)	(11.0, 0.015156580625179479)	(12.0, 0.012556588903122565)	(13.0, 0.012856440092359292)	(14.0, 0.013588128250710449)	(15.0, 0.013483052192943731)	(16.0, 0.014531249939933657)	(17.0, 0.01831783226555129)	(18.0, 0.022705398384980993)	(19.0, 0.02718266357811399)	(20.0, 0.03469303887775695)	(21.0, 0.04562735596218851)	(22.0, 0.05943973189715719)	(23.0, 0.08085858928216522)	(24.0, 0.10897796747280931)	(25.0, 0.1427355731533748)	(26.0, 0.18502484215846213)	(27.0, 0.23788706912249064)	(28.0, 0.30028687045185654)	(29.0, 0.36885540522133187)	(30.0, 0.4466104065533631)	(31.0, 0.535702089386152)	(32.0, 0.7089942927042233)	(33.0, 1.0176962176847875)	(34.0, 1.580418230901049)	(35.0, 2.152668848575278)	(36.0, 3.400787891035103)	(37.0, 4.10531773269958)	(38.0, 3.9487620951192044)	(39.0, 3.805615187642133)	(40.0, 4.5794760062025635)	(41.0, 5.066593233024995)	(42.0, 4.894336413300528)	(43.0, 6.290069377107849)	(44.0, 7.040029236772366)	(45.0, 6.306072973271855)	(46.0, 5.651538832458916)	(47.0, 5.142176235358068)	(48.0, 4.438858612603925)	(49.0, 3.9389259509799683)	(50.0, 3.3197281195447745)	(51.0, 2.714094069468857)	(52.0, 2.3042077451049616)	(53.0, 1.8449677089741747)	(54.0, 1.5120380641863507)	(55.0, 1.3032519374038858)	(56.0, 1.0473417615437262)	(57.0, 0.8257478884517696)	(58.0, 0.734448326990541)	(59.0, 0.7135740711244458)	(60.0, 0.7248633402576747)	(61.0, 0.8591300394381199)	(62.0, 1.0495573286641975)	(63.0, 1.0913558155945942)	(64.0, 0.7301478971141373)	(65.0, 0.31995147023829584)	(66.0, 0.24447866962434414)	(67.0, 0.23081750069933243)	(68.0, 0.21718067866575447)	(69.0, 0.17331783162484363)	(70.0, 0.11132680178849702)	(71.0, 0.08843175393340048)	(72.0, 0.07904154233200421)	(73.0, 0.08478228304901503)	(74.0, 0.09298334121617335)	(75.0, 0.08066765839671107)	(76.0, 0.07603277911692799)	(77.0, 0.0717566961319581)	(78.0, 0.062169146568414574)	(79.0, 0.05788281226073573)	(80.0, 0.052176669757867604)	(81.0, 0.044121692939311785)	(82.0, 0.034461102701467)	(83.0, 0.02709680875042655)	(84.0, 0.02374078197858473)	(85.0, 0.020940889463703333)	(86.0, 0.018252480083281744)	(87.0, 0.01640724199567112)	(88.0, 0.014204489028585942)	(89.0, 0.01131617885533987)	(90.0, 0.008444527081495836)	(91.0, 0.006116195411226043)	(92.0, 0.003964699057685602)	(93.0, 0.002459036034808879)	(94.0, 0.0015927992659027807)	(95.0, 0.0010046296254768946)	(96.0, 0.0005305059501880541)	(97.0, 0.00026525297509402706)	(98.0, 0.00011404596513704545)	(99.0, 2.9472552788225227e-05)	(100.0, 1.1532738047566393e-05)
ERR950163_1	(0.0, 0.003486838532980428)	(1.0, 0.0041536273876429455)	(2.0, 0.005406510904365511)	(3.0, 0.00690997112443259)	(4.0, 0.008135248733159574)	(5.0, 0.009846815028885654)	(6.0, 0.010626151046914774)	(7.0, 0.010326733121731924)	(8.0, 0.009715156083060571)	(9.0, 0.009099331981620665)	(10.0, 0.009538902978165701)	(11.0, 0.009908397439029645)	(12.0, 0.010766304118276962)	(13.0, 0.011662434362441236)	(14.0, 0.012741188305653208)	(15.0, 0.014588660609972923)	(16.0, 0.018306964063839384)	(17.0, 0.024155169496134207)	(18.0, 0.033214154381453635)	(19.0, 0.04859701572914561)	(20.0, 0.072892338296642)	(21.0, 0.10895627179579341)	(22.0, 0.16096792599085408)	(23.0, 0.23153287389033012)	(24.0, 0.32318448843566216)	(25.0, 0.4417454926825338)	(26.0, 0.5826927647824381)	(27.0, 0.7412334944010653)	(28.0, 0.9214682206414513)	(29.0, 1.117608196950061)	(30.0, 1.3232021349814655)	(31.0, 1.5323487410187628)	(32.0, 1.7727091348735264)	(33.0, 2.055249232614155)	(34.0, 2.4112444044682584)	(35.0, 2.7766234615094754)	(36.0, 3.440936278577928)	(37.0, 3.810762010337818)	(38.0, 3.830323981449764)	(39.0, 3.8435535819738007)	(40.0, 4.003058394840889)	(41.0, 4.2012178494959445)	(42.0, 4.187888442996847)	(43.0, 4.45499896169933)	(44.0, 4.589673322090084)	(45.0, 4.33558429783598)	(46.0, 4.094293797234903)	(47.0, 3.9605665318415353)	(48.0, 3.7283350161257784)	(49.0, 3.498076261066014)	(50.0, 3.178529381891616)	(51.0, 2.794106495396216)	(52.0, 2.504911250297268)	(53.0, 2.2607837117667997)	(54.0, 2.0340648835246222)	(55.0, 1.8440130716947303)	(56.0, 1.6201758755410147)	(57.0, 1.4189012003452266)	(58.0, 1.3112254179741516)	(59.0, 1.213249926966447)	(60.0, 1.0700750704444375)	(61.0, 0.921589261930355)	(62.0, 0.791149223119846)	(63.0, 0.6579082464134776)	(64.0, 0.561313050805552)	(65.0, 0.46695181021388443)	(66.0, 0.4098946454497851)	(67.0, 0.3585752624859982)	(68.0, 0.29753859990776654)	(69.0, 0.2508357741733947)	(70.0, 0.17564152785619802)	(71.0, 0.13348305928417584)	(72.0, 0.11891138692527713)	(73.0, 0.12060171790716043)	(74.0, 0.12242795489763739)	(75.0, 0.09914555680044043)	(76.0, 0.07592686464477175)	(77.0, 0.07332341516764994)	(78.0, 0.06414126546204252)	(79.0, 0.045307665614902806)	(80.0, 0.03402746690163117)	(81.0, 0.02696035445476219)	(82.0, 0.021226819717218244)	(83.0, 0.017024351107736962)	(84.0, 0.01567378514733772)	(85.0, 0.013571489076904942)	(86.0, 0.010354339029727508)	(87.0, 0.009547397103702804)	(88.0, 0.00825629002206328)	(89.0, 0.0057887465535351075)	(90.0, 0.004699374953401759)	(91.0, 0.005058251757344323)	(92.0, 0.004529492442659716)	(93.0, 0.0025270023472878864)	(94.0, 0.0011063598512075536)	(95.0, 0.00048416515561482186)	(96.0, 0.00023146492088603327)	(97.0, 6.795300429681711e-05)	(98.0, 2.335884522703088e-05)	(99.0, 1.6988251074204278e-05)	(100.0, 8.494125537102139e-06)
ERR950164_1	(0.0, 0.002923119019353124)	(1.0, 0.0037017067955359656)	(2.0, 0.0059910280462069174)	(3.0, 0.00823663910593427)	(4.0, 0.009665415972403134)	(5.0, 0.012547556687746635)	(6.0, 0.013257847290580103)	(7.0, 0.012957339727842868)	(8.0, 0.012334469506896593)	(9.0, 0.010648895268634091)	(10.0, 0.010957598492173252)	(11.0, 0.011348258323731661)	(12.0, 0.013312485029259602)	(13.0, 0.014612863209831645)	(14.0, 0.014454413767661102)	(15.0, 0.015202950787570219)	(16.0, 0.01790478696527138)	(17.0, 0.023543401596995535)	(18.0, 0.03202864241392152)	(19.0, 0.04607054125455241)	(20.0, 0.0686632461985247)	(21.0, 0.1027052892827857)	(22.0, 0.15578858429685163)	(23.0, 0.22445183049537631)	(24.0, 0.31060461684520824)	(25.0, 0.4372385037826799)	(26.0, 0.5795725449297052)	(27.0, 0.7340307002897112)	(28.0, 0.9124229170782711)	(29.0, 1.1083046740181381)	(30.0, 1.3212252097652064)	(31.0, 1.5352712829290724)	(32.0, 1.7733606929988512)	(33.0, 2.0529911757866524)	(34.0, 2.42999430456212)	(35.0, 2.817815705596128)	(36.0, 3.5940240082594777)	(37.0, 4.003514736453774)	(38.0, 3.9248637116246377)	(39.0, 3.890171479450091)	(40.0, 4.1521184581142725)	(41.0, 4.340290830126462)	(42.0, 4.172998269950642)	(43.0, 4.444184490225527)	(44.0, 4.652387057237621)	(45.0, 4.365817581637524)	(46.0, 4.011729520464237)	(47.0, 3.8158177127680966)	(48.0, 3.5146572290536393)	(49.0, 3.2804880767341142)	(50.0, 3.0453299813444903)	(51.0, 2.727895647164345)	(52.0, 2.490584824870749)	(53.0, 2.2814424887533677)	(54.0, 2.100987697329657)	(55.0, 1.8957437638670582)	(56.0, 1.6542012487127347)	(57.0, 1.4747927699847363)	(58.0, 1.3409849479586466)	(59.0, 1.2190690297561495)	(60.0, 1.0688371034830029)	(61.0, 0.9347834116328554)	(62.0, 0.8374216931929246)	(63.0, 0.7479523961052471)	(64.0, 0.659217976602809)	(65.0, 0.5164878118503573)	(66.0, 0.4262754415166387)	(67.0, 0.38756733554914863)	(68.0, 0.30428576236692434)	(69.0, 0.21286043423452092)	(70.0, 0.1264399229651595)	(71.0, 0.08923981858522351)	(72.0, 0.07381285306906735)	(73.0, 0.06711699819389491)	(74.0, 0.053575034662181414)	(75.0, 0.036388733960545434)	(76.0, 0.02937051642716396)	(77.0, 0.029927821361694834)	(78.0, 0.02756200727687259)	(79.0, 0.02013673859032886)	(80.0, 0.01661806821936921)	(81.0, 0.014850537373087462)	(82.0, 0.012419158001849817)	(83.0, 0.010438539974718025)	(84.0, 0.009774691449762129)	(85.0, 0.008416943643576612)	(86.0, 0.006616630154087165)	(87.0, 0.005750621996017127)	(88.0, 0.004477562684784832)	(89.0, 0.0029859524188345465)	(90.0, 0.0022401472858594035)	(91.0, 0.0022592704943972274)	(92.0, 0.0019587629316599907)	(93.0, 0.0009807474092969827)	(94.0, 0.0004207105878321319)	(95.0, 0.00019396397231221665)	(96.0, 6.556528641539718e-05)	(97.0, 1.9123208537824175e-05)	(98.0, 8.195660801924647e-06)	(99.0, 2.7318869339748824e-06)	(100.0, 5.463773867949765e-06)
ERR950165_1	(0.0, 0.0038481053162289966)	(1.0, 0.00334109144010423)	(2.0, 0.0029294135064986504)	(3.0, 0.00326958948321484)	(4.0, 0.004049610831099096)	(5.0, 0.005204475771161064)	(6.0, 0.006027831638372223)	(7.0, 0.007052693020453481)	(8.0, 0.007782879671111799)	(9.0, 0.007674543372794542)	(10.0, 0.0075792074302753545)	(11.0, 0.007687543728592612)	(12.0, 0.009249753150327469)	(13.0, 0.01043928570585096)	(14.0, 0.011240974313398667)	(15.0, 0.012441340498753884)	(16.0, 0.014367559882834727)	(17.0, 0.018980519465183563)	(18.0, 0.025846874052531364)	(19.0, 0.037724865800035506)	(20.0, 0.05743340518991104)	(21.0, 0.08683370982724845)	(22.0, 0.13318647842527037)	(23.0, 0.19591319515096262)	(24.0, 0.29164564852199065)	(25.0, 0.40835417597320606)	(26.0, 0.518612360222612)	(27.0, 0.654923257491352)	(28.0, 0.8216376535198475)	(29.0, 0.9986699986000782)	(30.0, 1.190685253737586)	(31.0, 1.3876839785976876)	(32.0, 1.6329768585216564)	(33.0, 1.9561657036616997)	(34.0, 2.3926808170194938)	(35.0, 2.744921123916293)	(36.0, 3.460059862738343)	(37.0, 4.022823597977171)	(38.0, 4.07770893343066)	(39.0, 3.9543355569069667)	(40.0, 4.153217166631822)	(41.0, 4.4285820362426955)	(42.0, 4.327543270980088)	(43.0, 4.550219865267346)	(44.0, 4.709669229130686)	(45.0, 4.420723321162762)	(46.0, 4.064582907526541)	(47.0, 3.797884941781048)	(48.0, 3.414367945560057)	(49.0, 3.1903458144476984)	(50.0, 3.010748065823315)	(51.0, 2.712270730329438)	(52.0, 2.430371015204068)	(53.0, 2.209640140834588)	(54.0, 2.0495949273305025)	(55.0, 1.8608470949502438)	(56.0, 1.636918133054438)	(57.0, 1.4602996326337792)	(58.0, 1.3586216832111)	(59.0, 1.2986228744770363)	(60.0, 1.18212235271859)	(61.0, 1.0464701401436187)	(62.0, 0.9411824252610087)	(63.0, 0.8492612428647819)	(64.0, 0.7611404978135243)	(65.0, 0.5909268393493816)	(66.0, 0.47420531154236806)	(67.0, 0.4588432244409809)	(68.0, 0.388723638718119)	(69.0, 0.260856472540226)	(70.0, 0.15032528081906055)	(71.0, 0.10701676220375357)	(72.0, 0.08316327604025976)	(73.0, 0.07413669566446585)	(74.0, 0.06222836975343286)	(75.0, 0.04372019654891255)	(76.0, 0.03441627524942645)	(77.0, 0.03160386494511044)	(78.0, 0.028895457487178994)	(79.0, 0.023797151288368845)	(80.0, 0.019682538678279394)	(81.0, 0.01674229154194902)	(82.0, 0.014449895469555843)	(83.0, 0.012155332671196322)	(84.0, 0.01204049619498003)	(85.0, 0.010671125384249892)	(86.0, 0.007683210276659921)	(87.0, 0.007447037146328299)	(88.0, 0.006634514908948867)	(89.0, 0.004489456202267162)	(90.0, 0.003856772220094377)	(91.0, 0.005031137693853451)	(92.0, 0.004320451576892241)	(93.0, 0.0017702151145039921)	(94.0, 0.0006261838042737499)	(95.0, 0.0001906718850383737)	(96.0, 6.933523092304498e-05)	(97.0, 2.8167437562487023e-05)	(98.0, 8.666903865380623e-06)	(99.0, 2.1667259663451557e-06)	(100.0, 4.333451932690311e-06)
