Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
ERR950168_1	(1, 0.009553134090278723)	(2, 0.05424815429836846)	(3, 0.0022839215535162155)	(4, 0.0)	(5, 0.0005579351422473707)	(6, 0.0020029470214491946)	(7, 0.0)	(8, 0.0)	(9, 2.8097453206702126e-05)	(10, 0.0009272159558211703)	(12, 2.2076570376694528e-05)	(14, 0.0003813225792338145)	(16, 0.0051117295226764505)	(18, 0.0003070650243303875)	(20, 0.0)	(22, 0.0)	(24, 0.0010396057686479787)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0025428195152065423)	(34, 0.003544293025931139)	(36, 0.0019306964274891033)	(38, 0.0006883876035642021)	(40, 2.4083531320030395e-05)	(42, 0.0004555801341372416)	(44, 7.827147679009879e-05)	(46, 0.002835835812933579)	(48, 0.003716891667058024)	(50, 6.221578924341185e-05)	(52, 0.004300917301568762)	(54, 0.0)	(56, 0.006004827142460911)	(58, 0.0)	(60, 1.8062648490022794e-05)	(62, 0.004585905755522454)	(64, 0.0)	(66, 1.4048726603351063e-05)	(68, 0.0)	(70, 0.0)	(72, 0.00039537130583716564)	(74, 0.0)	(76, 7.626451584676292e-05)	(78, 3.612529698004559e-05)	(80, 0.0001184106956568161)	(82, 0.0008389096743143921)	(84, 0.008164317117490303)	(86, 0.00040741307149718087)	(88, 0.009288215245758388)	(90, 0.0010396057686479787)	(92, 0.0)	(94, 0.020786094490129563)	(96, 0.000539872493757348)	(98, 7.626451584676292e-05)	(100, 0.007975662788816732)
ERR950169_1	(1, 0.0008502119686592041)	(2, 18.339952418773436)	(3, 0.002277246191673769)	(4, 0.0017575053062389907)	(5, 0.00014120128101407275)	(6, 0.00012317558556546772)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.005996548019235941)	(12, 0.0)	(14, 6.609421664488512e-05)	(16, 0.0)	(18, 0.00013369057457715398)	(20, 0.00015321841131314277)	(22, 0.0)	(24, 1.652355416122128e-05)	(26, 0.0)	(28, 0.0)	(30, 0.0019813243580591696)	(32, 0.0009628725652129855)	(34, 0.004031747215337993)	(36, 0.0021781048667064416)	(38, 0.0)	(40, 0.0)	(42, 8.56220533808739e-05)	(44, 5.858351020796636e-05)	(46, 0.00494354697677993)	(48, 0.009830012584639277)	(50, 0.0)	(52, 0.004483891742840501)	(54, 0.0038004174570808943)	(56, 0.00747315290473417)	(58, 0.0)	(60, 1.2017130299070023e-05)	(62, 0.005277022342579123)	(64, 0.0)	(66, 8.261777080610639e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0035555684272373426)	(80, 0.0)	(82, 0.00010514989011686268)	(84, 0.004169944213777298)	(86, 0.0010770353030541506)	(88, 0.028286822582723442)	(90, 1.0514989011686268e-05)	(92, 0.0)	(94, 0.0021345427693723125)	(96, 0.00018476337834820157)	(98, 1.8025695448605033e-05)	(100, 0.003444409971970945)
ERR950170_1	(1, 0.0)	(2, 14.315241132958292)	(3, 0.001820933685968131)	(4, 1.366554360951693e-05)	(5, 0.0009326733513495305)	(6, 0.00010590796297375621)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.004706071580527393)	(12, 0.0)	(14, 4.612120968211964e-05)	(16, 0.0)	(18, 0.00010249157707137699)	(20, 0.00012469808543684197)	(22, 1.7081929511896163e-06)	(24, 1.5373736560706548e-05)	(26, 0.0)	(28, 0.0)	(30, 0.0014775869027790181)	(32, 0.0010829943310542167)	(34, 0.0027570234232200405)	(36, 0.001308475800611246)	(38, 0.0)	(40, 0.0)	(42, 1.0249157707137698e-05)	(44, 7.857687575472235e-05)	(46, 0.003805853895250465)	(48, 0.00748017693325933)	(50, 0.0)	(52, 0.0034949627781339547)	(54, 0.002919301753583054)	(56, 0.005676325176803095)	(58, 0.0)	(60, 6.832771804758465e-06)	(62, 0.0038656406485421016)	(64, 0.0)	(66, 5.1245788535688495e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0005124578853568849)	(74, 0.0)	(76, 0.0)	(78, 0.002777521738634316)	(80, 0.0)	(82, 0.008226657252929192)	(84, 0.01612363326627879)	(86, 0.0011205745759803882)	(88, 0.035463793859647624)	(90, 0.00014519640085111738)	(92, 0.0)	(94, 0.004509629391140587)	(96, 0.00014178001494873814)	(98, 2.391470131665463e-05)	(100, 0.02043852866098376)
ERR950171_1	(1, 0.0012849678115563206)	(2, 15.39093445709185)	(3, 0.0020899476468114473)	(4, 0.0022899426369369447)	(5, 0.00026249342453971527)	(6, 0.00018749530324265379)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.005258618271612296)	(12, 0.0)	(14, 5.12487162196587e-05)	(16, 0.0)	(18, 0.00011749705669872969)	(20, 0.0001599959921003979)	(22, 0.0)	(24, 1.1249718194559225e-05)	(26, 0.0)	(28, 0.0)	(30, 0.001614959545263391)	(32, 0.0011699706922341595)	(34, 0.003587410135376109)	(36, 0.0018887026879976655)	(38, 0.0)	(40, 1.2499686882843585e-06)	(42, 9.62475889978956e-05)	(44, 8.249793342676766e-05)	(46, 0.004256143383608241)	(48, 0.008419789084283438)	(50, 0.0)	(52, 0.003944901180225435)	(54, 0.0035111620453907627)	(56, 0.006249843441421792)	(58, 0.0)	(60, 7.49981212970615e-06)	(62, 0.004383640189813245)	(64, 0.0)	(66, 8.374790211505201e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0030486736307255504)	(80, 0.0)	(82, 6.749830916735536e-05)	(84, 0.0048798777590621355)	(86, 0.0009762255455500839)	(88, 0.03005799704717397)	(90, 7.49981212970615e-06)	(92, 0.0)	(94, 0.001907452218321931)	(96, 0.00020374489619035045)	(98, 2.3749405077402813e-05)	(100, 0.004297392350321625)
ERR950172_1	(1, 0.019660096039733812)	(2, 0.005478975676064845)	(3, 0.0)	(4, 0.005993530115965751)	(5, 0.003605997514825548)	(6, 0.00011937663005701018)	(7, 0.0)	(8, 0.0)	(9, 0.0023792997301017886)	(10, 0.002957658920550407)	(12, 0.0)	(14, 0.004274918286696726)	(16, 0.0)	(18, 8.232871038414494e-06)	(20, 0.0)	(22, 0.0)	(24, 0.002945309613992785)	(26, 0.0)	(28, 0.0)	(30, 2.8815048634450726e-05)	(32, 0.000574242754929411)	(34, 0.0012061156071277233)	(36, 0.007354012055063747)	(38, 6.17465327881087e-06)	(40, 2.0582177596036234e-06)	(42, 0.0005927667147658435)	(44, 0.0007039104737844393)	(46, 0.00915701081247652)	(48, 0.005618934483717892)	(50, 0.0)	(52, 0.0044251681831477905)	(54, 0.00037047919672865225)	(56, 0.007012347906969545)	(58, 0.000316965534978958)	(60, 0.003077035550607417)	(62, 0.0030523369374921734)	(64, 0.0)	(66, 0.0002099382114795696)	(68, 0.00028403405082530004)	(70, 0.0007142015625824573)	(72, 2.469861311524348e-05)	(74, 8.644514590335219e-05)	(76, 2.0582177596036234e-06)	(78, 2.469861311524348e-05)	(80, 0.0005001469155836805)	(82, 0.00028403405082530004)	(84, 0.0033590113836731135)	(86, 0.0005310201819777349)	(88, 0.01952219544984037)	(90, 0.00024081147787362395)	(92, 0.0)	(94, 0.0062672730779930325)	(96, 0.0)	(98, 0.0011526019453780292)	(100, 0.0027518371445900444)
ERR950173_1	(1, 0.014337639595458451)	(2, 0.04671524524717645)	(3, 0.003382810615553869)	(4, 0.0)	(5, 0.0017750880291512055)	(6, 0.0005984582498281207)	(7, 0.0)	(8, 0.0)	(9, 2.0286720333156637e-05)	(10, 0.0013186368216551814)	(12, 2.7894240458090374e-05)	(14, 0.0005578848091618075)	(16, 9.636192158249401e-05)	(18, 0.00040573440666313274)	(20, 0.0)	(22, 0.0)	(24, 0.0014555721839039886)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.00048688128799575923)	(34, 0.004468150153377749)	(36, 0.0023735462789793264)	(38, 0.00029922912491406036)	(40, 4.0573440666313274e-05)	(42, 0.0006111374500363437)	(44, 1.5215040249867476e-05)	(46, 0.004039593186339815)	(48, 0.005206079605496322)	(50, 0.0)	(52, 0.006215343942070864)	(54, 0.0)	(56, 0.008315019496552577)	(58, 0.0)	(60, 2.2822560374801215e-05)	(62, 0.0064790713064019016)	(64, 0.0)	(66, 1.5215040249867476e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0005426697689119399)	(74, 0.0)	(76, 7.100352116604822e-05)	(78, 7.35393612076928e-05)	(80, 0.00016482960270689767)	(82, 0.001272991700905579)	(84, 0.007650629405641696)	(86, 0.0005959224097864762)	(88, 0.02480812312740892)	(90, 0.0016559035471939104)	(92, 0.0)	(94, 0.01272991700905579)	(96, 0.0008266838535761329)	(98, 0.0)	(100, 0.011543143869566126)
ERR950174_1	(1, 0.009972166734627802)	(2, 0.052852883700215465)	(3, 0.0025240422019856172)	(4, 0.0)	(5, 0.0005000083601397815)	(6, 0.001764029494573149)	(7, 0.0)	(8, 0.0)	(9, 3.200053504894602e-05)	(10, 0.0010040167871606814)	(12, 3.80006353706234e-05)	(14, 0.0004160069556362983)	(16, 0.004994083501076138)	(18, 0.00032800548425169666)	(20, 0.0)	(22, 0.0)	(24, 0.0010920182585452828)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0025920433389646277)	(34, 0.003704061931915502)	(36, 0.00196803290551018)	(38, 0.0006300105337761247)	(40, 3.0000501608386894e-05)	(42, 0.00046800782509083555)	(44, 5.8000969776214655e-05)	(46, 0.0031960534380134835)	(48, 0.003956066145425952)	(50, 4.200070225174165e-05)	(52, 0.0047200789197195375)	(54, 0.0)	(56, 0.006446107778922064)	(58, 0.0)	(60, 3.0000501608386894e-05)	(62, 0.004928082397537687)	(64, 0.0)	(66, 8.000133762236504e-06)	(68, 0.0)	(70, 0.0)	(72, 0.0004200070225174165)	(74, 0.0)	(76, 8.000133762236505e-05)	(78, 4.60007691328599e-05)	(80, 0.00014000234083913883)	(82, 0.0008880148476082519)	(84, 0.007904132157089667)	(86, 0.0004240070893985347)	(88, 0.00986616496227817)	(90, 0.0010260171550068318)	(92, 0.0)	(94, 0.021246355239059597)	(96, 0.0005640094302376736)	(98, 8.000133762236505e-05)	(100, 0.007960133093425322)
ERR950175_1	(1, 0.0)	(2, 15.144564197955196)	(3, 0.0019936017112138923)	(4, 0.0)	(5, 0.0010092386559442878)	(6, 7.81804592632899e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.005071068880396121)	(12, 0.0)	(14, 3.731340101202472e-05)	(16, 0.0)	(18, 0.00011904751751455507)	(20, 0.00011371703165569439)	(22, 0.0)	(24, 2.13219434354427e-05)	(26, 0.0)	(28, 0.0)	(30, 0.001627575015572126)	(32, 0.000971925254932263)	(34, 0.0031307720277708364)	(36, 0.0015493945563088362)	(38, 0.0)	(40, 0.0)	(42, 8.884143098101124e-06)	(44, 7.284997340442921e-05)	(46, 0.004171993598868288)	(48, 0.008276467710191008)	(50, 0.0)	(52, 0.0038699327335328495)	(54, 0.003127218370531596)	(56, 0.006281089170357496)	(58, 0.0)	(60, 8.884143098101124e-06)	(62, 0.0043994276621796774)	(64, 0.0)	(66, 6.929631616518878e-05)	(68, 0.0)	(70, 0.0)	(72, 0.00042821569732847417)	(74, 0.0)	(76, 0.0)	(78, 0.003041930596789825)	(80, 0.0)	(82, 0.007601272834735322)	(84, 0.015023085978889001)	(86, 0.0011993593182436518)	(88, 0.034314114302105785)	(90, 9.772557407911238e-05)	(92, 0.0)	(94, 0.004449178863529043)	(96, 0.00014392311818923822)	(98, 3.55365723924045e-05)	(100, 0.018882357740704132)
ERR950176_1	(1, 0.0)	(2, 14.053583141524847)	(3, 0.0017491343772485322)	(4, 0.0)	(5, 0.0012482458964909978)	(6, 0.0006280982536483365)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.004706761596959687)	(12, 0.0)	(14, 5.366662293830723e-05)	(16, 0.0)	(18, 9.938263507093932e-05)	(20, 0.00012522212018938354)	(22, 1.9876527014187865e-06)	(24, 1.9876527014187865e-05)	(26, 0.0)	(28, 0.0)	(30, 0.0015324802327938843)	(32, 0.0015762085922250975)	(34, 0.00286619519544589)	(36, 0.002566059637531653)	(38, 0.00039355523488091975)	(40, 9.938263507093933e-06)	(42, 1.3913568909931506e-05)	(44, 0.00023056771336457926)	(46, 0.00381629318672407)	(48, 0.007461648241126124)	(50, 0.0)	(52, 0.0035221205869140895)	(54, 0.002643578092886986)	(56, 0.005857612511081164)	(58, 0.0)	(60, 1.3913568909931506e-05)	(62, 0.004005120193358855)	(64, 0.0)	(66, 4.770366483405088e-05)	(68, 0.0)	(70, 0.0)	(72, 0.00030212321061565557)	(74, 0.0)	(76, 0.0)	(78, 0.002876133458952984)	(80, 0.0)	(82, 9.739498236952054e-05)	(84, 0.0061259456257727)	(86, 0.0008527030089086594)	(88, 0.02935365509455264)	(90, 5.7641928341144814e-05)	(92, 0.0)	(94, 0.0028264421414175146)	(96, 0.00016895047962059683)	(98, 1.9876527014187865e-05)	(100, 0.015601086053436056)
ERR950177_1	(1, 0.018053021927109662)	(2, 0.006366463738261438)	(3, 0.0)	(4, 0.005807559660909114)	(5, 0.0029373981208216144)	(6, 0.0001680914518352855)	(7, 0.0)	(8, 0.0)	(9, 0.002256627740888708)	(10, 0.00271257580399192)	(12, 0.0)	(14, 0.0038640022490636257)	(16, 0.0)	(18, 4.202286295882138e-06)	(20, 0.0)	(22, 0.0)	(24, 0.002590709501411338)	(26, 0.0)	(28, 0.0)	(30, 2.101143147941069e-05)	(32, 0.0007522092469629026)	(34, 0.001189247021734645)	(36, 0.006719455787115538)	(38, 1.0505715739705344e-05)	(40, 2.101143147941069e-06)	(42, 0.00055049950476056)	(44, 0.0005799155088317351)	(46, 0.00829741429121928)	(48, 0.005212936150041792)	(50, 0.0)	(52, 0.004053105132378321)	(54, 0.0004559480631032119)	(56, 0.006452610607327023)	(58, 0.00026474403664057466)	(60, 0.002655844938997511)	(62, 0.002655844938997511)	(64, 0.0)	(66, 0.0001680914518352855)	(68, 0.0002374291757173408)	(70, 0.000640848660122026)	(72, 2.7314860923233894e-05)	(74, 7.354001017793741e-05)	(76, 2.101143147941069e-06)	(78, 1.4708002035587482e-05)	(80, 0.000426532059032037)	(82, 0.0002857554681199853)	(84, 0.0038324851018445094)	(86, 0.0004664537788429172)	(88, 0.021475784115105666)	(90, 0.00021431660108998902)	(92, 0.0)	(94, 0.005803357374613232)	(96, 0.0)	(98, 0.001006447567863772)	(100, 0.0033933461839248265)
ERR950178_1	(1, 0.020720137443325473)	(2, 0.005197105144151574)	(3, 0.0)	(4, 0.006050644310161869)	(5, 0.003641767108310592)	(6, 0.00018967537022451003)	(7, 0.0)	(8, 0.0)	(9, 0.0027313253312329444)	(10, 0.003108779317979719)	(12, 0.0)	(14, 0.004472545229893946)	(16, 0.0)	(18, 1.70707833202059e-05)	(20, 0.0)	(22, 0.0)	(24, 0.0029342779773731697)	(26, 0.0)	(28, 0.0)	(30, 4.36253351516373e-05)	(32, 0.0005614390958645496)	(34, 0.001172193787987472)	(36, 0.00757942779417142)	(38, 7.587014808980401e-06)	(40, 0.0)	(42, 0.0005955806625049614)	(44, 0.0007416306975778341)	(46, 0.009663960112938786)	(48, 0.005673190323415094)	(50, 0.0)	(52, 0.004345462731843525)	(54, 0.0003357254052973827)	(56, 0.007097652353801164)	(58, 0.0003490026812130984)	(60, 0.003319318978928925)	(62, 0.002955142268097866)	(64, 0.0)	(66, 0.00023330070537614734)	(68, 0.0003148611145726866)	(70, 0.0008080170771564126)	(72, 2.65545518314314e-05)	(74, 8.156040919653931e-05)	(76, 1.8967537022451002e-06)	(78, 7.587014808980401e-06)	(80, 0.0004874657014769907)	(82, 0.0002921000701457454)	(84, 0.003264313121563817)	(86, 0.000474188425561275)	(88, 0.018493348596889725)	(90, 0.00024657798129186303)	(92, 0.0)	(94, 0.006593115869003968)	(96, 0.0)	(98, 0.0012158191231391093)	(100, 0.00255872074432864)
ERR950179_1	(1, 0.013887107099984398)	(2, 0.0415311650394399)	(3, 0.0031067733487740155)	(4, 0.0)	(5, 0.0003791508458430948)	(6, 0.0013807881550106738)	(7, 0.0)	(8, 0.0)	(9, 2.8294839242022e-05)	(10, 0.0013270279604508319)	(12, 6.790761418085281e-05)	(14, 0.0006451223347181016)	(16, 0.004108410657941595)	(18, 0.0003904687815399036)	(20, 0.0)	(22, 0.0)	(24, 0.0014769906084335484)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0023399832053152196)	(34, 0.004923302028111828)	(36, 0.002648396953053259)	(38, 0.0006536107864907082)	(40, 1.6976903545213202e-05)	(42, 0.0006281454311728884)	(44, 9.05434855744704e-05)	(46, 0.004235737434530693)	(48, 0.005268499066864496)	(50, 7.0737098105055e-05)	(52, 0.006442734895408409)	(54, 0.0)	(56, 0.008612949065271498)	(58, 0.0)	(60, 3.6783291014628604e-05)	(62, 0.00662382186655735)	(64, 0.0)	(66, 1.13179356968088e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0006168274954760796)	(74, 0.0)	(76, 9.33729694986726e-05)	(78, 5.94191624082462e-05)	(80, 0.00020938181039096282)	(82, 0.001230825507027957)	(84, 0.007348169751153114)	(86, 0.0006479518186423038)	(88, 0.012854345467650595)	(90, 0.0009620245342287481)	(92, 0.0)	(94, 0.020182708831334294)	(96, 0.000792255498776616)	(98, 6.50781302566506e-05)	(100, 0.0063748272812275564)
ERR950180_1	(1, 0.02186836234541095)	(2, 0.004828823773583507)	(3, 0.0)	(4, 0.006293747839726818)	(5, 0.0035417402833711736)	(6, 0.0001627693406825901)	(7, 0.0)	(8, 0.0)	(9, 0.0027037796035608024)	(10, 0.003137831178714376)	(12, 0.0)	(14, 0.0046811256681493045)	(16, 0.0)	(18, 9.042741149032783e-06)	(20, 0.0)	(22, 0.0)	(24, 0.0031152243258417943)	(26, 0.0)	(28, 0.0)	(30, 2.8635346971937147e-05)	(32, 0.0005455787159916447)	(34, 0.0011996703257716825)	(36, 0.007995290299269821)	(38, 4.521370574516392e-06)	(40, 0.0)	(42, 0.0006224420157584233)	(44, 0.0007641116270932703)	(46, 0.010272553945301242)	(48, 0.005900388599743891)	(50, 0.0)	(52, 0.004605769491907365)	(54, 0.00033156717546453543)	(56, 0.0073306488248159095)	(58, 0.0003707523871103441)	(60, 0.003568868506818272)	(62, 0.0031830448844595402)	(64, 0.0)	(66, 0.00023963264044936876)	(68, 0.0003164959402161474)	(70, 0.0008620746562077921)	(72, 2.5621099922259558e-05)	(74, 0.00010097727616419942)	(76, 1.5071235248387974e-06)	(78, 1.2056988198710379e-05)	(80, 0.0005938066687864862)	(82, 0.00029991758144292063)	(84, 0.003018768420252111)	(86, 0.000550100086566161)	(88, 0.01844568482050204)	(90, 0.0002501825051232404)	(92, 0.0)	(94, 0.007089509060841703)	(96, 0.0)	(98, 0.0013111974666097535)	(100, 0.0025379960158285345)
ERR950181_1	(1, 0.0)	(2, 15.058642383689058)	(3, 0.002035322225494701)	(4, 7.724183018955223e-06)	(5, 0.0009771091518978355)	(6, 6.179346415164179e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.004960856543923991)	(12, 0.0)	(14, 4.6345098113731336e-05)	(16, 0.0)	(18, 0.00011200065377485073)	(20, 0.00011393169952958953)	(22, 0.0)	(24, 1.737941179264925e-05)	(26, 0.0)	(28, 0.0)	(30, 0.0015834575188858207)	(32, 0.0009790401976525745)	(34, 0.003025948697675708)	(36, 0.0016162852967163805)	(38, 0.0)	(40, 0.0)	(42, 3.862091509477612e-06)	(44, 5.793137264216417e-05)	(46, 0.004022368307120932)	(48, 0.008058253934525035)	(50, 0.0)	(52, 0.003867884646741828)	(54, 0.0029332585014482456)	(56, 0.0059958970684639915)	(58, 0.0)	(60, 1.1586274528432834e-05)	(62, 0.0043911980462760436)	(64, 0.0)	(66, 6.179346415164179e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0004016575169856716)	(74, 0.0)	(76, 0.0)	(78, 0.003020155560411492)	(80, 0.0)	(82, 0.007747355568012088)	(84, 0.015382710482249326)	(86, 0.0011644205901074998)	(88, 0.03396709482585559)	(90, 0.00013131111132223878)	(92, 0.0)	(94, 0.004468439876465596)	(96, 0.00015641470613384325)	(98, 3.089673207582089e-05)	(100, 0.019045904278988838)
ERR950182_1	(1, 0.01220873665302864)	(2, 0.036478083524598345)	(3, 0.0029976112663406846)	(4, 0.0)	(5, 0.0013838127432391977)	(6, 0.0006821612114559425)	(7, 0.0)	(8, 0.0)	(9, 4.6776768785550344e-05)	(10, 0.001149928899311446)	(12, 3.898064065462529e-05)	(14, 0.0005145444566410538)	(16, 8.965547350563816e-05)	(18, 0.00039565350264444667)	(20, 0.0)	(22, 0.0)	(24, 0.0014247424159265542)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0017521797974254067)	(34, 0.004303462728270631)	(36, 0.0035024105628180817)	(38, 0.000715294756012374)	(40, 2.9235480490968967e-05)	(42, 0.0005652192894920667)	(44, 0.0001656677227821575)	(46, 0.003687568605927552)	(48, 0.005085024573395869)	(50, 0.0)	(52, 0.005866586418521106)	(54, 0.0001091457938329508)	(56, 0.007846802963776071)	(58, 0.0)	(60, 2.5337416425506435e-05)	(62, 0.0062291063766091205)	(64, 0.0)	(66, 1.1694192196387586e-05)	(68, 0.0)	(70, 0.0)	(72, 0.000818593453747131)	(74, 0.0)	(76, 0.00011889095399660713)	(78, 6.431805708013172e-05)	(80, 0.0001656677227821575)	(82, 0.0012512785650134715)	(84, 0.007004821125636163)	(86, 0.0006100470262448858)	(88, 0.03243774012074643)	(90, 0.00022024061969863287)	(92, 0.0)	(94, 0.007603173959684662)	(96, 0.0008127463576489372)	(98, 0.0)	(100, 0.016549230989921164)
ERR950183_1	(1, 0.028702496813835365)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00383154470531484)	(10, 0.004307078945876602)	(12, 0.0)	(14, 0.0065143077685557455)	(16, 0.0)	(18, 2.5566357019449552e-05)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.00019223443263680678)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0006077417678563925)	(46, 0.011895796158970337)	(48, 1.0449649643275956e-05)	(50, 0.0)	(52, 0.0)	(54, 3.518613925083502e-06)	(56, 0.0006865666267905005)	(58, 0.00021086738936177917)	(60, 0.003043708941968325)	(62, 0.0)	(64, 0.0)	(66, 0.00025729198088298837)	(68, 6.403621156283575e-05)	(70, 0.00024749632075478844)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.00013723779029199085)	(82, 0.0)	(84, 2.443572116349709e-05)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0025974822098174155)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950184_1	(1, 0.0)	(2, 19.375489751423856)	(3, 0.002698933600209383)	(4, 7.92638355421258e-06)	(5, 0.0006539266432225378)	(6, 7.926383554212579e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.006479818555568784)	(12, 0.0)	(14, 7.133745198791321e-05)	(16, 0.0)	(18, 0.00014465649986437958)	(20, 0.0002021227806324208)	(22, 1.981595888553145e-06)	(24, 1.585276710842516e-05)	(26, 0.0)	(28, 0.0)	(30, 0.00210445483364344)	(32, 0.0009214420881772123)	(34, 0.003909688688115355)	(36, 0.0019597983337790604)	(38, 0.0)	(40, 0.0)	(42, 9.907979442765724e-06)	(44, 7.926383554212579e-05)	(46, 0.0050946830294701356)	(48, 0.010629280346199069)	(50, 0.0)	(52, 0.004749885344861888)	(54, 0.003897799112784036)	(56, 0.007710389602360287)	(58, 0.0)	(60, 1.7834362996978303e-05)	(62, 0.005633677111156591)	(64, 0.0)	(66, 6.935585609936007e-05)	(68, 0.0)	(70, 0.0)	(72, 0.00033687130105403465)	(74, 0.0)	(76, 0.0)	(78, 0.004008768482543012)	(80, 0.0)	(82, 0.005740683289138461)	(84, 0.011796440324556871)	(86, 0.0014089146767612862)	(88, 0.03074842340267915)	(90, 7.926383554212579e-05)	(92, 0.0)	(94, 0.0040523635920911814)	(96, 0.00023977310251493053)	(98, 3.566872599395661e-05)	(100, 0.013819649726769632)
ERR950185_1	(1, 0.0248473532394014)	(2, 0.002824134246771761)	(3, 0.0)	(4, 0.005861964111622691)	(5, 0.004265532141266547)	(6, 0.00012570330475245226)	(7, 0.0)	(8, 0.0)	(9, 0.0031886738305538726)	(10, 0.003603494736236965)	(12, 0.0)	(14, 0.005302584405474278)	(16, 0.0)	(18, 2.5140660950490458e-05)	(20, 0.0)	(22, 0.0)	(24, 0.003708247490197342)	(26, 0.0)	(28, 0.0)	(30, 3.771099142573568e-05)	(32, 0.00028911760093064024)	(34, 0.0012067517256235418)	(36, 0.009174246191849809)	(38, 2.0950550792075377e-06)	(40, 0.0)	(42, 0.0006368967440790915)	(44, 0.0008003110402572794)	(46, 0.011476711723898893)	(48, 0.00722374991310759)	(50, 0.0)	(52, 0.0054534283711772215)	(54, 0.00017598462665343318)	(56, 0.008711239019344943)	(58, 0.0003540643083860739)	(60, 0.003865376621137907)	(62, 0.0037229128757517945)	(64, 0.0)	(66, 0.00026607199505935733)	(68, 0.0003331137575939985)	(70, 0.0009302044551681468)	(72, 2.7235716029697993e-05)	(74, 0.00010056264380196183)	(76, 0.0)	(78, 1.885549571286784e-05)	(80, 0.0006054709178909785)	(82, 0.00038549013457418697)	(84, 0.00234017652347482)	(86, 0.0006285165237622614)	(88, 0.015174483938700198)	(90, 0.0002639769399801498)	(92, 0.0)	(94, 0.0079214032544837)	(96, 0.0)	(98, 0.0014937742714749745)	(100, 0.0015566259238512007)
ERR950186_1	(1, 0.0)	(2, 11.541363522327018)	(3, 0.001470467869358012)	(4, 0.0)	(5, 0.001466863781442919)	(6, 0.0008469606600468942)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.003924851739536459)	(12, 0.0)	(14, 4.5051098938664586e-05)	(16, 0.0)	(18, 0.00011352876932543475)	(20, 9.370628579242235e-05)	(22, 3.604087915093167e-06)	(24, 2.1624527490559e-05)	(26, 0.0)	(28, 0.0)	(30, 0.001263232814240155)	(32, 0.0018002419135890368)	(34, 0.0024039266393671424)	(36, 0.0025589024197161486)	(38, 0.0004487089454290993)	(40, 1.2614307702826084e-05)	(42, 1.621839561791925e-05)	(44, 0.00020903709907540367)	(46, 0.003157181013621614)	(48, 0.006200833257917793)	(50, 0.0)	(52, 0.0027985742660698444)	(54, 0.002344459188768105)	(56, 0.004791634883116365)	(58, 0.0)	(60, 9.010219787732917e-06)	(62, 0.0032725118269045952)	(64, 0.0)	(66, 3.4238835193385087e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0003225658684008384)	(74, 0.0)	(76, 0.0)	(78, 0.002270575386508695)	(80, 0.0)	(82, 7.208175830186334e-05)	(84, 0.007000940775068476)	(86, 0.0006865787478252483)	(88, 0.03123482791615493)	(90, 5.7665406641490674e-05)	(92, 0.0)	(94, 0.002730096595683074)	(96, 0.00013335125285844718)	(98, 1.9822483533012418e-05)	(100, 0.018406076982380802)
